item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace
StatTrak™ G3SG1 | Flux (Battle-Scarred),ok,,best_deal,2026-05-11T15:15:49.418972+00:00,17.57,,5,False,5,-3.234482375023738,-0.8680387409200969,89.46799999999999,18.082,1/1->1/1
StatTrak™ G3SG1 | Flux (Factory New),ok,,best_deal,2026-05-11T15:15:57.616609+00:00,65.04,,11,False,8,-0.1468693744033405,-0.0454594279368032,81.48375,70.89875,1/1->1/1
StatTrak™ G3SG1 | Flux (Field-Tested),ok,,best_deal,2026-05-11T15:16:09.658763+00:00,20.19,,13,False,8,-0.1957085765326253,-0.0982100906892498,25.14125,21.09125,1/1->1/1
StatTrak™ G3SG1 | Flux (Minimal Wear),ok,,best_deal,2026-05-11T15:16:18.675965+00:00,28.97,,22,False,8,-0.2244054296414076,-0.2698498475315551,37.16375,30.27625,1/1->1/1
StatTrak™ G3SG1 | Flux (Well-Worn),ok,,best_deal,2026-05-11T15:16:30.308003+00:00,17.8,,3,False,3,-0.4599246560033201,-0.3773470623864323,24.3,16.63,1/1->1/1
StatTrak™ G3SG1 | High Seas (Battle-Scarred),ok,,best_deal,2026-05-11T15:16:40.671090+00:00,1.43,,5,False,5,-3.7214167374519618,-4.39568345323741,6.32,1.338,1/1->1/1
StatTrak™ G3SG1 | High Seas (Factory New),ok,,best_deal,2026-05-11T15:16:51.828278+00:00,6.85,,11,False,8,-1.028118847365899,-0.91984339469896,16.775,8.411249999999999,1/1->1/1
StatTrak™ G3SG1 | High Seas (Field-Tested),ok,,best_deal,2026-05-11T15:17:06.827808+00:00,1.55,,24,False,8,0.0118127325745183,0.0288003933136676,1.7525,1.775,1/1->1/1
StatTrak™ G3SG1 | High Seas (Minimal Wear),ok,,best_deal,2026-05-11T15:17:17.548938+00:00,2.93,,50,True,8,-0.0386670587489009,-0.065592959590265,4.5125,4.33625,1/1
StatTrak™ G3SG1 | High Seas (Well-Worn),ok,,best_deal,2026-05-11T15:17:28.272020+00:00,1.91,,8,False,8,-0.7676032316451973,-0.8582603836841125,3.10875,1.765,1/1->1/1
StatTrak™ G3SG1 | Hunter (Battle-Scarred),ok,,best_deal,2026-05-11T15:17:40.506696+00:00,0.13,,11,False,8,-8.82411858974359,-8.576923076923077,1.32125,0.14375,1/1->1/1
StatTrak™ G3SG1 | Hunter (Factory New),ok,,best_deal,2026-05-11T15:17:53.707454+00:00,2.04,,17,False,8,-0.2759033431116425,-0.2676685017110549,3.37,2.665,1/1->1/1
StatTrak™ G3SG1 | Hunter (Field-Tested),ok,,best_deal,2026-05-11T15:18:02.996038+00:00,0.14,,6,False,6,-11.936507936507937,-6.25,2.158333333333333,0.1566666666666666,1/1->1/1
StatTrak™ G3SG1 | Hunter (Minimal Wear),ok,,best_deal,2026-05-11T15:18:12.724396+00:00,0.36,,7,False,7,-44.61102668017561,-2.055555555555556,16.587142857142858,0.3757142857142857,1/1->1/1
StatTrak™ G3SG1 | Hunter (Well-Worn),ok,,best_deal,2026-05-11T15:18:26.072572+00:00,0.16,,7,False,7,-11.467261904761909,-4.625,2.232857142857143,0.1714285714285714,1/1->1/1
StatTrak™ G3SG1 | Keeping Tabs (Battle-Scarred),ok,,best_deal,2026-05-11T15:18:37.274573+00:00,1.0,,2,False,2,-4.897789054005075,-4.897789054005075,5.44,0.91,1/1->1/1
StatTrak™ G3SG1 | Keeping Tabs (Factory New),ok,,best_deal,2026-05-11T15:18:45.494333+00:00,4.77,,13,False,8,-1.7981465072227223,-1.1154790484504582,15.205,5.3775,1/1->1/1
StatTrak™ G3SG1 | Keeping Tabs (Field-Tested),ok,,best_deal,2026-05-11T15:18:58.433357+00:00,1.07,,7,False,7,-1.910846004416442,-2.703703703703704,3.007142857142857,1.02,1/1->1/1
StatTrak™ G3SG1 | Keeping Tabs (Minimal Wear),ok,,best_deal,2026-05-11T15:19:07.970308+00:00,2.48,,6,False,6,-0.7338553143666098,-0.9618526702352796,4.328333333333333,2.4766666666666666,1/1->1/1
StatTrak™ G3SG1 | Keeping Tabs (Well-Worn),ok,,best_deal,2026-05-11T15:19:19.715340+00:00,1.32,,1,False,1,-0.963963963963964,-0.963963963963964,2.18,1.11,1/1->1/1
StatTrak™ G3SG1 | Murky (Factory New),ok,,best_deal,2026-05-11T15:19:29.032935+00:00,2.07,,23,False,8,-0.6758605268045235,-0.6284866611221291,3.56875,2.13625,1/1->1/1
StatTrak™ G3SG1 | Murky (Field-Tested),ok,,best_deal,2026-05-11T15:19:39.607479+00:00,1.48,,1,False,1,-0.6928571428571431,-0.6928571428571431,2.37,1.4,1/1->1/1
StatTrak™ G3SG1 | Murky (Minimal Wear),ok,,best_deal,2026-05-11T15:19:48.514871+00:00,1.41,,16,False,8,-0.2554207441882347,-0.2130763416477701,1.68875,1.34625,1/1->1/1
StatTrak™ G3SG1 | Orange Crash (Battle-Scarred),ok,,best_deal,2026-05-11T15:19:58.549305+00:00,0.29,,6,False,6,-2.431034482758621,-1.6724137931034484,0.995,0.29,1/1->1/1
StatTrak™ G3SG1 | Orange Crash (Factory New),ok,,best_deal,2026-05-11T15:20:06.836515+00:00,1.03,,23,False,8,-0.5320713304532323,-0.7272727272727273,1.8075,1.1475,1/1->1/1
StatTrak™ G3SG1 | Orange Crash (Field-Tested),ok,,best_deal,2026-05-11T17:00:59.872862+00:00,0.22,,12,False,8,-0.8750000000000001,-0.4090909090909091,0.4125,0.22,1/1->1/1
StatTrak™ G3SG1 | Orange Crash (Minimal Wear),ok,,best_deal,2026-05-11T17:01:08.947238+00:00,0.39,,6,False,6,-2.858519730860156,-1.487179487179487,1.6466666666666665,0.4033333333333333,1/1->1/1
StatTrak™ G3SG1 | Orange Crash (Well-Worn),ok,,best_deal,2026-05-11T17:01:18.477162+00:00,0.33,,3,False,3,-1.1919191919191918,-0.0303030303030302,0.7233333333333333,0.33,1/1->1/1
StatTrak™ G3SG1 | Scavenger (Battle-Scarred),ok,,best_deal,2026-05-11T17:01:28.230731+00:00,0.73,,6,False,6,-27.837899543378995,-1.5616438356164384,21.051666666666662,0.73,1/1->1/1
StatTrak™ G3SG1 | Scavenger (Factory New),ok,,best_deal,2026-05-11T17:01:40.380712+00:00,2.87,,15,False,8,-0.6177823243380725,-0.5987812911725957,4.7575,2.97,1/1->1/1
StatTrak™ G3SG1 | Scavenger (Field-Tested),ok,,best_deal,2026-05-11T17:01:49.925152+00:00,0.89,,18,False,8,-0.122191011235955,-0.0617977528089886,0.99875,0.89,1/1->1/1
StatTrak™ G3SG1 | Scavenger (Minimal Wear),ok,,best_deal,2026-05-11T17:01:58.715451+00:00,1.28,,50,True,8,0.0287397015954372,0.0366980111508696,1.70875,1.76,1/1
StatTrak™ G3SG1 | Scavenger (Well-Worn),ok,,best_deal,2026-05-11T17:02:10.930022+00:00,0.97,,1,False,1,-1.1649484536082475,-1.1649484536082475,2.1,0.97,1/1->1/1
StatTrak™ G3SG1 | Stinger (Battle-Scarred),ok,,best_deal,2026-05-11T17:02:23.884765+00:00,1.43,,3,False,3,-23.999455913124976,-1.7194244604316546,48.38,1.5566666666666666,1/1->1/1
StatTrak™ G3SG1 | Stinger (Factory New),ok,,best_deal,2026-05-11T17:02:36.439928+00:00,4.23,,22,False,8,-0.4939440124448685,-0.4532028816199377,7.04375,4.73125,1/1->1/1
StatTrak™ G3SG1 | Stinger (Field-Tested),ok,,best_deal,2026-05-11T17:02:49.242088+00:00,1.32,,10,False,8,-0.5507299651567945,-0.3976190476190476,2.20625,1.45875,1/1->1/1
StatTrak™ G3SG1 | Stinger (Minimal Wear),ok,,best_deal,2026-05-11T17:02:58.156683+00:00,2.38,,14,False,8,-0.5438357478076621,-0.4691276530923124,4.35625,2.87375,1/1->1/1
StatTrak™ G3SG1 | Stinger (Well-Worn),ok,,best_deal,2026-05-11T17:03:09.584260+00:00,1.49,,4,False,4,-0.1650365456756434,-0.1396198830409357,1.7225,1.4775,1/1->1/1
StatTrak™ G3SG1 | The Executioner (Battle-Scarred),ok,,best_deal,2026-05-11T17:03:22.490499+00:00,8.08,,1,False,1,-1.186567164179105,-1.186567164179105,23.44,10.72,1/1->1/1
StatTrak™ G3SG1 | The Executioner (Field-Tested),ok,,best_deal,2026-05-11T17:03:33.267608+00:00,8.84,,15,False,8,-0.2831531484708639,-0.2402625864767964,11.32,8.83625,1/1->1/1
StatTrak™ G3SG1 | The Executioner (Minimal Wear),ok,,best_deal,2026-05-11T17:03:44.903204+00:00,73.22,,5,False,5,-0.3845952384669088,-0.3388500499357969,96.788,69.932,1/1->1/1
StatTrak™ G3SG1 | The Executioner (Well-Worn),ok,,best_deal,2026-05-11T17:03:54.298877+00:00,7.62,,12,False,8,-0.1112620769174324,-0.0993702376055317,7.922499999999999,7.13,1/1->1/1
StatTrak™ G3SG1 | Ventilator (Factory New),ok,,best_deal,2026-05-11T17:04:02.345766+00:00,0.96,,22,False,8,-2.515625,-3.4687500000000004,3.375,0.96,1/1->1/1
StatTrak™ G3SG1 | Ventilator (Field-Tested),ok,,best_deal,2026-05-11T17:04:12.904803+00:00,0.2,,7,False,7,-9.25978835978836,-10.8,2.237142857142857,0.21,1/1->1/1
StatTrak™ G3SG1 | Ventilator (Minimal Wear),ok,,best_deal,2026-05-11T17:04:21.551238+00:00,0.43,,3,False,3,-1.9612403100775195,-2.1395348837209305,1.2733333333333334,0.43,1/1->1/1
StatTrak™ G3SG1 | Ventilator (Well-Worn),ok,,best_deal,2026-05-11T17:04:33.419486+00:00,0.23,,9,False,8,-6.739130434782608,-5.717391304347825,1.78,0.23,1/1->1/1
StatTrak™ Galil AR | Akoben (Battle-Scarred),ok,,best_deal,2026-05-11T17:04:43.575946+00:00,0.32,,20,False,8,-0.04296875,-0.046875,0.33375,0.32,1/1->1/1
StatTrak™ Galil AR | Akoben (Factory New),ok,,best_deal,2026-05-11T17:04:55.845700+00:00,2.43,,41,False,8,-0.235662490492529,-0.2111254903546729,3.30625,2.70625,1/1->1/1
StatTrak™ Galil AR | Akoben (Field-Tested),ok,,best_deal,2026-05-11T17:05:04.448764+00:00,0.34,,39,False,8,-0.1029411764705882,-0.1029411764705882,0.375,0.34,1/1->1/1
StatTrak™ Galil AR | Akoben (Minimal Wear),ok,,best_deal,2026-05-11T17:05:12.382915+00:00,0.97,,16,False,8,-0.1842783505154639,-0.1340206185567011,1.14875,0.97,1/1->1/1
StatTrak™ Galil AR | Akoben (Well-Worn),ok,,best_deal,2026-05-11T17:05:21.369147+00:00,0.72,,4,False,4,-0.6041666666666667,-0.0069444444444444,1.195,0.76,1/1->1/1
StatTrak™ Galil AR | Black Sand (Battle-Scarred),ok,,best_deal,2026-05-11T17:05:30.235807+00:00,0.29,,19,False,8,-1.2672413793103452,-1.6034482758620692,0.6575,0.29,1/1->1/1
StatTrak™ Galil AR | Black Sand (Factory New),ok,,best_deal,2026-05-11T17:05:42.684881+00:00,4.11,,18,False,8,-0.1730122261094154,-0.1729820552777752,5.70125,4.89875,1/1->1/1
StatTrak™ Galil AR | Black Sand (Field-Tested),ok,,best_deal,2026-05-11T17:05:51.866438+00:00,0.32,,18,False,8,-2.1484375,-1.546875,1.0075,0.32,1/1->1/1
StatTrak™ Galil AR | Black Sand (Minimal Wear),ok,,best_deal,2026-05-11T17:06:04.553095+00:00,0.7,,12,False,8,-2.7642857142857142,-2.4785714285714286,2.635,0.7,1/1->1/1
StatTrak™ Galil AR | Black Sand (Well-Worn),ok,,best_deal,2026-05-11T17:06:14.326571+00:00,0.29,,20,False,8,-0.3549177115987461,-0.3793103448275863,0.41125,0.3087499999999999,1/1->1/1
StatTrak™ Galil AR | Blue Titanium (Factory New),ok,,best_deal,2026-05-11T17:06:21.765327+00:00,12.84,,50,True,8,-0.2032943902311207,-0.2509282560616165,16.20125,13.39625,1/1
StatTrak™ Galil AR | Chatterbox (Battle-Scarred),ok,,best_deal,2026-05-11T17:06:31.381781+00:00,110.82,,10,False,8,-0.9005873106285438,-1.025963466706791,219.285,114.7025,1/1->1/1
StatTrak™ Galil AR | Chatterbox (Field-Tested),ok,,best_deal,2026-05-11T17:06:43.008900+00:00,395.04,,11,False,8,-0.0239724297997241,0.021606480931786,448.58875,436.95375,1/1->1/1
StatTrak™ Galil AR | Chatterbox (Well-Worn),ok,,best_deal,2026-05-11T17:06:55.242813+00:00,136.65,,7,False,7,-0.2441222267692497,-0.2707644700752514,175.31571428571428,140.73714285714286,1/1->1/1
StatTrak™ Galil AR | Chromatic Aberration (Battle-Scarred),ok,,best_deal,2026-05-11T17:07:03.445005+00:00,6.22,,24,False,8,-0.0416707467917699,-0.0525473010573177,6.26375,6.0125,1/1->1/1
StatTrak™ Galil AR | Chromatic Aberration (Factory New),ok,,best_deal,2026-05-11T17:07:11.510893+00:00,44.45,,31,False,8,-0.025559042663613,-0.0238325860938188,44.2175,43.11625,1/1->1/1
StatTrak™ Galil AR | Chromatic Aberration (Field-Tested),ok,,best_deal,2026-05-11T17:07:19.876959+00:00,7.08,,50,True,8,0.020713903243108,0.0196809256920907,7.72625,7.90125,1/1
StatTrak™ Galil AR | Chromatic Aberration (Minimal Wear),ok,,best_deal,2026-05-11T17:07:29.694926+00:00,14.23,,26,False,8,-0.0391797083991508,-0.0462472672136157,14.9575,14.395,1/1->1/1
StatTrak™ Galil AR | Chromatic Aberration (Well-Worn),ok,,best_deal,2026-05-11T17:07:39.299740+00:00,6.07,,19,False,8,-0.0631639793410387,-0.0601587930832323,6.415,6.03375,1/1->1/1
StatTrak™ Galil AR | Connexion (Battle-Scarred),ok,,best_deal,2026-05-11T17:07:48.852527+00:00,0.55,,29,False,8,-0.0477272727272726,-0.0363636363636361,0.5762499999999999,0.55,1/1->1/1
StatTrak™ Galil AR | Connexion (Factory New),ok,,best_deal,2026-05-11T17:07:54.844836+00:00,4.15,,50,True,8,-0.08300736732634,-0.084687278360521,6.92375,6.385,1/1
StatTrak™ Galil AR | Connexion (Field-Tested),ok,,best_deal,2026-05-11T17:08:05.720443+00:00,0.63,,50,True,8,-0.0317460317460317,-0.0396825396825397,0.65,0.63,1/1
StatTrak™ Galil AR | Connexion (Minimal Wear),ok,,best_deal,2026-05-11T17:08:11.851909+00:00,1.46,,50,True,8,0.0188996343037286,0.0176503840006236,2.055,2.09375,1/1
StatTrak™ Galil AR | Connexion (Well-Worn),ok,,best_deal,2026-05-11T17:08:23.389232+00:00,1.06,,8,False,8,-0.2494212044413299,-0.0202566174984845,1.30375,1.05125,1/1->1/1
StatTrak™ Galil AR | Control (Battle-Scarred),ok,,best_deal,2026-05-11T17:08:33.328485+00:00,0.73,,49,False,8,0.0188356164383562,0.0136986301369863,0.7162499999999999,0.73,1/1->1/1
StatTrak™ Galil AR | Control (Factory New),ok,,best_deal,2026-05-11T17:08:41.178727+00:00,5.84,,50,True,8,-0.0326368202002554,-0.0384279921822584,6.7475,6.5600000000000005,1/1
StatTrak™ Galil AR | Control (Field-Tested),ok,,best_deal,2026-05-11T17:08:47.243717+00:00,0.76,,50,True,8,0.0279605263157894,0.0263157894736841,0.73875,0.76,1/1
StatTrak™ Galil AR | Control (Minimal Wear),ok,,best_deal,2026-05-11T17:08:58.047374+00:00,1.83,,50,True,8,0.0477172702002765,0.0406448109514309,2.68875,2.825,1/1
StatTrak™ Galil AR | Control (Well-Worn),ok,,best_deal,2026-05-11T17:09:09.932319+00:00,0.91,,16,False,8,-0.0521978021978021,-0.0439560439560439,0.9925,0.9425,1/1->1/1
StatTrak™ Galil AR | Crimson Tsunami (Battle-Scarred),ok,,best_deal,2026-05-11T17:09:18.161913+00:00,3.81,,1,False,1,-19.047619047619044,-19.047619047619044,79.99,3.99,1/1->1/1
StatTrak™ Galil AR | Crimson Tsunami (Factory New),ok,,best_deal,2026-05-11T17:09:29.561474+00:00,13.2,,28,False,8,-0.2572827090713386,-0.2767900778466815,17.31,13.76875,1/1->1/1
StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),ok,,best_deal,2026-05-11T17:09:39.562552+00:00,3.6,,13,False,8,-0.0718490259729218,-0.0056738616060649,3.79,3.535,1/1->1/1
StatTrak™ Galil AR | Crimson Tsunami (Minimal Wear),ok,,best_deal,2026-05-11T17:09:50.200160+00:00,6.36,,21,False,8,-0.1688918964035531,-0.1097086628692172,8.0475,6.835,1/1->1/1
StatTrak™ Galil AR | Crimson Tsunami (Well-Worn),ok,,best_deal,2026-05-11T17:09:58.956873+00:00,7.07,,2,False,2,-0.4201794581568572,-0.4201794581568572,9.415,6.619999999999999,1/1->1/1
StatTrak™ Galil AR | Destroyer (Battle-Scarred),ok,,best_deal,2026-05-11T17:10:09.527599+00:00,0.09,,31,False,8,-0.4861111111111112,-0.5555555555555558,0.13375,0.09,1/1->1/1
StatTrak™ Galil AR | Destroyer (Factory New),ok,,best_deal,2026-05-11T17:10:16.335168+00:00,0.73,,50,True,8,0.0017123287671232,0.0,0.72875,0.73,1/1
StatTrak™ Galil AR | Destroyer (Field-Tested),ok,,best_deal,2026-05-11T17:10:25.848342+00:00,0.08,,30,False,8,-1.921875,-1.6250000000000002,0.2475,0.085,1/1->1/1
StatTrak™ Galil AR | Destroyer (Minimal Wear),ok,,best_deal,2026-05-11T17:10:32.017924+00:00,0.18,,50,True,8,-1.090277777777778,-1.138888888888889,0.37625,0.18,1/1
StatTrak™ Galil AR | Destroyer (Well-Worn),ok,,best_deal,2026-05-11T17:10:42.619243+00:00,0.2,,10,False,8,-5.249478515462199,-1.65,2.08375,0.2625,1/1->1/1
StatTrak™ Galil AR | Eco (Battle-Scarred),ok,,best_deal,2026-05-11T17:10:54.644240+00:00,16.18,,14,False,8,-0.1502432045617586,-0.0365284063065144,17.93375,15.5875,1/1->1/1
StatTrak™ Galil AR | Eco (Field-Tested),ok,,best_deal,2026-05-11T17:11:00.754383+00:00,20.64,,50,True,8,-0.0508142654563475,-0.0525655116697432,22.475,21.425,1/1
StatTrak™ Galil AR | Eco (Minimal Wear),ok,,best_deal,2026-05-11T17:11:10.824934+00:00,137.88,,23,False,8,-0.1752649562531621,-0.1719171096054373,160.8825,136.8825,1/1->1/1
StatTrak™ Galil AR | Eco (Well-Worn),ok,,best_deal,2026-05-11T17:11:21.058879+00:00,15.75,,19,False,8,-0.1197294485155046,-0.0920518023451061,17.08125,15.25375,1/1->1/1
StatTrak™ Galil AR | Firefight (Battle-Scarred),ok,,best_deal,2026-05-11T17:11:32.402429+00:00,1.25,,15,False,8,-0.7588883353974446,-0.8644067796610171,2.08375,1.18625,1/1->1/1
StatTrak™ Galil AR | Firefight (Factory New),ok,,best_deal,2026-05-11T17:11:39.992803+00:00,14.07,,15,False,8,-0.418475698455265,-0.4841149442350455,20.93125,14.83625,1/1->1/1
StatTrak™ Galil AR | Firefight (Field-Tested),ok,,best_deal,2026-05-11T17:11:47.619666+00:00,1.69,,11,False,8,-0.5362913523903474,-0.2561728395061727,2.505,1.62875,1/1->1/1
StatTrak™ Galil AR | Firefight (Minimal Wear),ok,,best_deal,2026-05-11T17:11:55.942860+00:00,3.52,,11,False,8,-2.1981227233682508,-0.8139534883720929,11.1175,3.46,1/1->1/1
StatTrak™ Galil AR | Firefight (Well-Worn),ok,,best_deal,2026-05-11T17:12:06.796167+00:00,1.24,,13,False,8,-0.6611200387830038,-0.8965517241379313,2.0025,1.22125,1/1->1/1
StatTrak™ Galil AR | Galigator (Battle-Scarred),ok,,best_deal,2026-05-11T17:12:18.513775+00:00,1.57,,21,False,8,-0.4466560509554139,-0.073248407643312,2.27125,1.57,1/1->1/1
StatTrak™ Galil AR | Galigator (Factory New),ok,,best_deal,2026-05-11T17:12:27.337111+00:00,11.04,,35,False,8,-0.0949954710144928,-0.0991847826086957,12.08875,11.04,1/1->1/1
StatTrak™ Galil AR | Galigator (Field-Tested),ok,,best_deal,2026-05-11T17:12:40.361421+00:00,2.5,,20,False,8,-0.088,-0.054,2.72,2.5,1/1->1/1
StatTrak™ Galil AR | Galigator (Minimal Wear),ok,,best_deal,2026-05-11T17:12:50.253504+00:00,5.02,,35,False,8,0.0004980079681274,0.0,5.0175,5.02,1/1->1/1
StatTrak™ Galil AR | Galigator (Well-Worn),ok,,best_deal,2026-05-11T17:12:59.421599+00:00,1.73,,14,False,8,-0.0585260115606936,-0.0404624277456648,1.83125,1.73,1/1->1/1
StatTrak™ Galil AR | Kami (Battle-Scarred),ok,,best_deal,2026-05-11T17:13:07.827906+00:00,1.4,,3,False,3,-26.31591699622598,-11.738853503184712,37.42666666666667,1.4333333333333331,1/1->1/1
StatTrak™ Galil AR | Kami (Factory New),ok,,best_deal,2026-05-11T17:13:20.861582+00:00,7.2,,29,False,8,-0.8694502654659149,-0.864512911002711,14.145,7.608750000000001,1/1->1/1
StatTrak™ Galil AR | Kami (Field-Tested),ok,,best_deal,2026-05-11T17:13:33.088833+00:00,1.62,,22,False,8,-1.532499520035386,-1.1900916630292446,3.98875,1.575,1/1->1/1
StatTrak™ Galil AR | Kami (Minimal Wear),ok,,best_deal,2026-05-11T17:13:42.196135+00:00,3.98,,15,False,8,-0.9237775990110328,-0.7624409069991214,7.85375,4.095,1/1->1/1
StatTrak™ Galil AR | Kami (Well-Worn),ok,,best_deal,2026-05-11T17:13:51.130517+00:00,2.13,,6,False,6,-6.437708893046761,-4.586226851851852,14.293333333333337,1.92,1/1->1/1
StatTrak™ Galil AR | Orange DDPAT (Battle-Scarred),ok,,best_deal,2026-05-11T17:14:03.019584+00:00,27.07,,7,False,7,-5.294019518806926,-2.8417210910487896,163.82714285714286,26.05857142857143,1/1->1/1
StatTrak™ Galil AR | Orange DDPAT (Factory New),ok,,best_deal,2026-05-11T17:14:13.525607+00:00,344.6,,2,False,2,-0.4282907355652222,-0.4282907355652222,486.905,340.97,1/1->1/1
StatTrak™ Galil AR | Orange DDPAT (Field-Tested),ok,,best_deal,2026-05-11T17:14:24.282413+00:00,26.08,,23,False,8,-2.015927733410997,-1.7588486209403558,75.09625,24.855,1/1->1/1
StatTrak™ Galil AR | Orange DDPAT (Minimal Wear),ok,,best_deal,2026-05-11T17:14:34.697528+00:00,47.75,,13,False,8,-0.9532774535914832,-1.0745808933883103,91.89125,47.0725,1/1->1/1
StatTrak™ Galil AR | Orange DDPAT (Well-Worn),ok,,best_deal,2026-05-11T17:14:45.078772+00:00,24.4,,7,False,7,-7.671515691958893,-0.6569278441788402,196.93571428571428,22.792857142857144,1/1->1/1
StatTrak™ Galil AR | Rocket Pop (Battle-Scarred),ok,,best_deal,2026-05-11T17:14:56.099762+00:00,0.84,,24,False,8,-0.6130952380952381,-0.4880952380952381,1.355,0.84,1/1->1/1
StatTrak™ Galil AR | Rocket Pop (Factory New),ok,,best_deal,2026-05-11T17:15:05.367573+00:00,22.99,,43,False,8,-0.0666847053226153,-0.0642080216267576,25.5025,23.87375,1/1->1/1
StatTrak™ Galil AR | Rocket Pop (Field-Tested),ok,,best_deal,2026-05-11T17:15:14.320243+00:00,1.98,,21,False,8,-0.0905138986437155,-0.0978750351815367,2.1025,1.9325,1/1->1/1
StatTrak™ Galil AR | Rocket Pop (Minimal Wear),ok,,best_deal,2026-05-11T17:15:23.317272+00:00,5.0,,17,False,8,-0.8076394061399915,-0.6374998351742537,8.7525,4.81875,1/1->1/1
StatTrak™ Galil AR | Rocket Pop (Well-Worn),ok,,best_deal,2026-05-11T17:15:35.281566+00:00,1.11,,9,False,8,-0.8227226012420187,-0.8300970873786407,1.90125,1.04125,1/1->1/1
StatTrak™ Galil AR | Sandstorm (Battle-Scarred),ok,,best_deal,2026-05-11T17:15:45.695292+00:00,1.46,,23,False,8,-0.9202486937028308,-0.9007625272331152,2.6275,1.3675000000000002,1/1->1/1
StatTrak™ Galil AR | Sandstorm (Field-Tested),ok,,best_deal,2026-05-11T17:15:51.952323+00:00,1.47,,50,True,8,-0.3298918722331719,-0.3506127450980393,2.05,1.53625,1/1
StatTrak™ Galil AR | Sandstorm (Minimal Wear),ok,,best_deal,2026-05-11T17:16:03.053746+00:00,5.75,,40,False,8,-0.7107520061143611,-0.639843511217067,9.8275,5.7375,1/1->1/1
StatTrak™ Galil AR | Sandstorm (Well-Worn),ok,,best_deal,2026-05-11T17:16:14.074147+00:00,2.28,,11,False,8,-0.6550596765478158,-0.1866300366300366,3.48,2.1,1/1->1/1
StatTrak™ Galil AR | Shattered (Battle-Scarred),ok,,best_deal,2026-05-11T17:16:22.843475+00:00,5.96,,5,False,5,-287.6623359565175,-21.977941176470587,1604.698,5.492,1/1->1/1
StatTrak™ Galil AR | Shattered (Factory New),ok,,best_deal,2026-05-11T17:16:31.088740+00:00,118.11,,3,False,3,-3.183497829357691,-2.761095230931247,515.12,125.02333333333333,1/1->1/1
StatTrak™ Galil AR | Shattered (Field-Tested),ok,,best_deal,2026-05-11T17:16:42.905765+00:00,5.85,,35,False,8,-0.8105188622943609,-0.9057352345378904,10.06625,5.57375,1/1->1/1
StatTrak™ Galil AR | Shattered (Minimal Wear),ok,,best_deal,2026-05-11T17:16:55.857383+00:00,14.75,,11,False,8,-2.905934368531715,-1.9440329860277523,55.39625,14.1975,1/1->1/1
StatTrak™ Galil AR | Shattered (Well-Worn),ok,,best_deal,2026-05-11T17:17:03.530961+00:00,8.74,,4,False,4,-2.604073383895501,-1.6997077136202408,29.3875,8.15,1/1->1/1
StatTrak™ Galil AR | Signal (Battle-Scarred),ok,,best_deal,2026-05-11T17:17:14.063193+00:00,1.58,,4,False,4,-2.4601224718075154,-0.1744966442953019,6.27,1.5925,1/1->1/1
StatTrak™ Galil AR | Signal (Factory New),ok,,best_deal,2026-05-11T17:17:24.325495+00:00,4.57,,50,True,8,-0.0591857827758516,-0.056213944442886,4.9037500000000005,4.63,1/1
