item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,risk_pass
FAMAS | Bad Trip (Minimal Wear),ok,,best_deal,2026-04-17T09:57:17.618078+00:00,58.21,,50,True,8,-0.0255869751635013,-0.0263090883340462,59.4225,57.94125,1/1,65.2299,65.893,60.092,63.127,67.768,68.673,51.816,76.233,353,7.114835374575154,13.155010202376522,8.89316095839485,0.9119633344968358,7.06,-0.096391883911348,-0.0406506465135503,-0.048041714268975,-0.0040985541121371,-0.0205880101040868,0.0900852386374127,0.0396190417577007,7,3,2026-05-09T00:55:41.992128+00:00,True,True,True,True,True,True
FAMAS | Bad Trip (Well-Worn),ok,,best_deal,2026-04-17T09:57:26.864655+00:00,48.27,,35,False,8,0.001376341729089,0.0,48.30125,48.3675,1/1->1/1,55.0265,55.214,50.153,51.91,57.81,59.458,47.645,60.106,458,10.722106621355175,16.910034256222,9.19738671367432,0.9083384648820952,13.085714285714284,-0.0676219479091151,-0.0185883521577572,-0.0338723697077252,-0.0110773322527502,-0.0096625847010879,0.1340918249721189,0.0419013523518551,7,3,2026-05-08T23:24:59.104669+00:00,True,True,True,True,True,True
FAMAS | Commemoration (Minimal Wear),ok,,best_deal,2026-04-17T09:59:37.963764+00:00,37.34,,50,True,8,-0.0028788162241907,-0.0089046695942293,38.1875,38.08125,1/1,47.7756,48.706,42.472,45.683,50.074,51.939,37.392,52.793,91,9.190884049598536,19.815554383409104,13.048501745660973,0.8720075555373055,1.82,-0.1243588515144131,-0.0124419989323697,-0.0109901407437107,-0.0124641475463046,0.0022807416525947,0.1398752598752597,0.1002286902286901,7,3,2026-05-08T23:47:10.170572+00:00,True,True,True,True,True,True
FAMAS | Djinn (Field-Tested),ok,,best_deal,2026-04-17T10:04:04.181552+00:00,12.99,,50,True,8,0.0235232150841214,0.0166796971606819,13.9775,14.325,1/1,14.5249,14.61,13.769,14.341,14.856,15.123,11.908,16.091,171,3.5456354260614567,9.321923042499426,5.790057074403261,0.9424366872005476,3.42,-0.0214689102729293,0.0334071102503803,0.035268847006652,0.0032323008091323,0.0121610541153651,0.1352653771501237,0.1150525399906298,7,3,2026-05-08T22:18:11.886582+00:00,True,True,True,True,True,True
FAMAS | Eye of Athena (Field-Tested),ok,,best_deal,2026-04-17T10:05:09.270676+00:00,5.72,,44,False,8,0.0207180565964137,0.0175908162633826,6.16,6.2925,1/1->1/1,6.1728,6.111,5.793,5.929,6.371,6.808,5.022,7.322,246,7.160445826853295,16.443105235873507,5.151632970451005,0.9479626902307317,5.590909090909091,-0.0144193666798409,-0.0197859228024652,-0.0151539840312856,-0.0026783572136763,-0.0153168628080468,0.1484116479152879,0.022005294506949,7,3,2026-05-08T22:23:36.864574+00:00,True,True,True,True,True,True
FAMAS | Eye of Athena (Minimal Wear),ok,,best_deal,2026-04-17T10:05:14.106993+00:00,11.59,,50,True,8,-0.0485030786622844,-0.0540655458066763,12.8575,12.27,1/1,12.5499,12.623,11.888,11.994,12.817,13.1082,11.379,15.472,69,6.557821177857995,9.722786635750088,5.856620371477059,0.9417729541313477,1.38,-0.0995377432359247,0.0187584452746205,-0.0205188949600703,0.0061681739933843,,0.0904657876258094,0.0695170476710618,7,3,2026-05-09T01:45:18.241494+00:00,True,True,True,True,True,True
FAMAS | Mecha Industries (Field-Tested),ok,,best_deal,2026-04-17T10:49:46.737708+00:00,34.94,,50,True,8,-0.0272610093834481,-0.029494855108572,35.5375,34.595,1/1,41.6469,41.6045,40.195,41.036,42.4753,43.738,28.448,45.197,156,3.455959507190201,8.50723583267902,3.384405561998615,0.9661214532081864,3.12,-0.0488071206827715,0.0048771112125507,0.0155392609139028,0.0040968408257489,0.0148659739542542,0.0627600057380576,0.0482235929804428,7,3,2026-05-09T00:59:18.517159+00:00,True,True,True,True,True,True
FAMAS | Mecha Industries (Minimal Wear),ok,,best_deal,2026-04-17T10:49:50.791755+00:00,41.96,,50,True,8,0.0072610215165866,0.0027357851777717,41.27,41.5725,1/1,51.6084,52.198,49.573,51.293,52.674,53.205,37.521,56.072,137,2.675920974104991,7.037614031824273,5.08638128676727,0.9497107168857044,2.74,-0.0321453593070764,-0.0158065439282647,0.0095600610591413,-0.0074627728119163,-0.0008075538479753,0.055906099464007,0.0322661936747017,7,3,2026-05-08T23:04:50.739905+00:00,True,True,True,True,True,True
FAMAS | Neural Net (Factory New),ok,,best_deal,2026-04-17T10:51:35.924022+00:00,25.7,,45,False,8,0.0265342322041612,0.0191203707627228,28.77,29.525,1/1->1/1,21.9302,22.064,21.083,21.7425,22.305,22.5222,19.048,25.156,83,2.5649560879517743,6.562639647609247,4.473283417387902,0.9555384336475706,1.8444444444444448,-0.0091186528522673,-0.021051684584589,-0.0090836653386452,-0.0001051133414953,0.0178192166929389,0.1162983044617011,0.0913477002251529,7,3,2026-05-08T22:12:38.287834+00:00,True,True,True,True,True,True
FAMAS | Pulse (Field-Tested),ok,,best_deal,2026-04-17T10:54:41.354418+00:00,10.89,,39,False,8,-0.0227140242264198,-0.018787933780977,11.05,10.80625,1/1->1/1,12.8631,12.993,12.4083,12.6412,13.1873,13.3249,10.548,14.021,90,4.245477373261507,7.125809486049234,4.545560556941949,0.9549988455322096,2.3076923076923075,-0.0577791277303842,0.0270869819030938,0.0596241869429052,0.0105947168379296,,0.0753287105452617,0.0752908188397559,7,3,2026-05-09T00:48:46.762900+00:00,True,True,True,True,True,True
FAMAS | Pulse (Minimal Wear),ok,,best_deal,2026-04-17T10:54:47.413704+00:00,11.86,,50,True,8,-0.037058688056485,-0.0296842283950806,12.395,11.95375,1/1,13.444,13.365,12.7186,13.0795,13.568,14.5922,12.257,14.976,55,3.6335911930972937,13.936328473668546,4.808092829515024,0.9516348671904228,1.1,-0.0786952304569568,0.0130650640188136,-0.0272411197533961,0.0010157020350933,,0.1157006521979438,0.0416006485132098,7,3,2026-05-09T01:20:47.898426+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Battle-Scarred),ok,,best_deal,2026-04-17T10:55:03.682221+00:00,6.62,,50,True,8,0.0553015822664895,0.0530266819263049,8.33125,8.8525,1/1,6.7655,6.795,6.5453,6.7015,6.8377,6.952,5.487,7.305,882,2.0131549774591626,6.01138127263321,3.6907841253418048,0.963252391464312,17.64,0.0438026591734307,0.0054790463497704,-0.0022042615723731,-0.0013750160182442,-0.0179785831333358,0.0857142857142856,0.010162002945508,7,3,2026-05-08T21:41:43.868011+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Factory New),ok,,best_deal,2026-04-17T10:55:07.126712+00:00,31.79,,50,True,8,0.0001422013356418,-0.005591863245667,32.2475,32.2575,1/1,35.5695,34.207,32.988,33.4378,35.32,41.981,31.429,54.899,136,5.291612195841936,25.2828968638862,3.4270934367927617,0.9643640190604262,2.72,-0.0227178742346478,-0.1332724425887265,-0.0177156039275995,-0.0070206113313331,-0.0126983094237277,0.1537650919820552,0.0,7,3,2026-05-08T23:31:05.317089+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Field-Tested),ok,,best_deal,2026-04-17T10:55:10.623639+00:00,7.12,,50,True,8,0.0469120788313725,0.0427861452674654,7.6475,8.02625,1/1,7.4478,7.441,7.305,7.369,7.498,7.626,7.076,7.923,2441,1.732055103520509,4.309997583178934,1.826042589758051,0.9817228867087756,48.82,0.0625997273978017,-0.0113834203830186,-0.0092605019460475,-0.0018550527676793,-0.0144858534993999,0.060959089677594,0.0069086968301272,7,3,2026-05-08T21:50:29.901444+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Minimal Wear),ok,,best_deal,2026-04-17T10:55:14.438995+00:00,9.06,,50,True,8,0.0170487685700289,0.0154020061578977,9.09,9.25,1/1,9.4697,9.454,9.268,9.34,9.607,9.769,8.558,9.989,1067,2.8195190977538838,5.290558307021336,1.9641593714690009,0.9803257880262324,21.34,0.0243888382309307,-0.0167122135799873,-0.0219550444328279,-0.0051959453674494,-0.0211815885253209,0.0710849812934258,0.0027792624265098,7,3,2026-05-08T22:34:02.976883+00:00,True,True,True,True,True,True
FAMAS | Rapid Eye Movement (Well-Worn),ok,,best_deal,2026-04-17T10:55:19.020589+00:00,6.73,,50,True,8,-0.0003692664348402,0.0,6.705,6.702500000000001,1/1,7.0043,7.01,6.8458,6.936,7.092,7.1482,5.962,7.297,1337,2.2272032894079308,4.317347914852312,2.344274231543482,0.9765763195435092,26.74,0.0050501203844702,-0.0132525024672212,-0.0138086515429055,-0.0035451919411973,-0.0181601064201315,0.0752964709244176,0.0081440205743676,7,3,2026-05-08T23:34:12.613882+00:00,True,True,True,True,True,True
Five-SeveN | Angry Mob (Field-Tested),ok,,best_deal,2026-04-17T11:14:08.342759+00:00,58.29,,50,True,8,0.0356192828832539,0.029999484544939,59.8575,62.0925,1/1,67.9113,67.921,62.8662,66.275,70.075,72.496,57.398,75.595,230,5.5955341747249685,14.179967104149082,7.443238459578903,0.9255782453144092,4.6,-0.0238493411724111,0.0493705714412509,0.0263984142141968,0.0015403917904141,0.0002236355336595,0.098521959161809,0.0657400424311199,7,3,2026-05-08T22:01:57.868057+00:00,True,True,True,True,True,True
Five-SeveN | Boost Protocol (Factory New),ok,,best_deal,2026-04-17T11:50:43.609058+00:00,13.68,,50,True,8,0.018978039712436,0.0115563659429148,13.88125,14.1525,1/1,14.9855,14.98,14.274,14.863,15.213,15.412,13.001,18.064,96,2.335591071368988,7.594007540622613,4.7112208468186,0.9528704939919892,1.92,-0.0188265117267816,-0.0206402418983764,-0.0011397157414857,-0.0044975374776081,0.0094098184363693,0.0873212967313242,0.0662460567823343,7,3,2026-05-08T22:29:58.541614+00:00,True,True,True,True,True,True
Five-SeveN | Boost Protocol (Field-Tested),ok,,best_deal,2026-04-17T11:50:49.431112+00:00,3.06,,50,True,8,-0.0080563417492831,-0.0081699346405228,3.3075,3.2775,1/1,3.6071,3.559,3.432,3.474,3.673,3.907,2.822,4.884,237,5.51689723046214,13.168473288791551,3.520833910897957,0.964315819050295,4.74,-0.0280864430103032,-0.014673311184939,0.034593023255814,0.0115728319486523,,0.1388030345602698,0.039055914582748,7,3,2026-05-09T00:05:04.986631+00:00,True,True,True,True,True,True
Five-SeveN | Capillary (Factory New),ok,,best_deal,2026-04-17T11:52:44.821253+00:00,4.28,,31,False,8,0.0235598567246463,0.0172043691848598,4.83875,4.96625,1/1->1/1,4.1253,4.145,4.0014,4.111,4.205,4.256,3.233,4.293,182,2.2786221608125543,6.171672363222067,3.480958960560426,0.9653558504221956,5.870967741935484,0.0054906253111313,-0.0153293413173655,-0.0143850395588589,-0.0047922530662175,-0.0172369801383692,0.111894916078813,0.0423254682558987,7,3,2026-05-08T22:17:35.649788+00:00,True,True,True,True,True,True
Five-SeveN | Copper Galaxy (Factory New),ok,,best_deal,2026-04-17T11:54:55.081947+00:00,43.56,,50,True,8,0.0045882783587183,0.0024038461538461,48.10125,48.325,1/1,46.5203,46.817,44.9796,45.938,47.246,47.45,43.321,48.843,57,2.8116757630539784,5.310369881535599,3.949673583360388,0.9607535724202746,1.14,-0.0283001820079017,-0.0390300720033883,-0.0110064949217557,-0.0054206893822128,0.0167759597945198,0.1525662780703881,0.1119509883861869,7,3,2026-05-08T23:11:58.096935+00:00,True,True,True,True,True,True
Five-SeveN | Fowl Play (Field-Tested),ok,,best_deal,2026-04-17T12:00:05.436743+00:00,20.24,,50,True,8,0.0204260171708768,0.0192355110500955,21.34,21.785,1/1,22.5009,22.663,20.9558,21.822,23.36,23.81,18.781,24.42,107,6.835282144269786,12.684825940295717,7.587252065472937,0.9246701672329348,2.14,-0.0455079105223882,-0.0196489726027396,0.0089879719786756,0.001576738156218,0.0031675565827029,0.1286406707130692,0.0569407449456354,7,3,2026-05-08T22:24:46.755156+00:00,True,True,True,True,True,True
Five-SeveN | Fraise Crane (Factory New),ok,,best_deal,2026-04-17T12:00:40.385185+00:00,5.34,,50,True,8,0.0655430711610486,0.0655430711610486,4.99,5.34,1/1,5.3235,5.334,5.207,5.25,5.381,5.4225,4.626,8.903,1026,2.460787076171696,4.048088663473288,2.385648539494689,0.9761904761904764,20.52,0.0683434311059887,-0.0344316919659385,0.0183522061694652,-0.0020855212565066,0.015748915275376,0.1021855828220859,0.0665260736196319,7,3,2026-05-08T21:36:10.836064+00:00,True,True,True,True,True,True
Five-SeveN | Heat Treated (Battle-Scarred),ok,,best_deal,2026-04-17T12:01:01.209995+00:00,4.4,,50,True,8,-0.0385274235537743,-0.031164479335211,4.72375,4.55,1/1,4.9869,4.961,4.761,4.85,5.041,5.125,4.421,8.567,267,3.830034690890147,7.299123704104751,4.0105075297278905,0.9596855472686958,5.34,-0.0625907136934185,0.0298206729800523,0.0621363258520364,0.0031530334983176,0.0047385828911243,0.0794365094893366,0.0585012717667774,7,3,2026-05-09T01:23:46.244930+00:00,True,True,True,True,True,True
Five-SeveN | Heat Treated (Factory New),ok,,best_deal,2026-04-17T12:01:05.897985+00:00,38.84,,50,True,8,-0.0002951480775086,0.0014025245441795,43.0175,42.99625,1/1,54.7819,51.7095,50.856,50.966,52.4765,56.076,45.921,229.534,66,2.757297574563862,9.528694696605994,1.5579963455082737,0.9834943288950774,1.32,-0.0085653518347733,-0.0048723445722081,-0.0085821909828744,-0.0044221727299932,-0.0140861777674681,0.0538973756365059,0.0023305914610262,7,3,2026-05-08T23:33:22.038175+00:00,True,True,True,True,True,True
Five-SeveN | Heat Treated (Field-Tested),ok,,best_deal,2026-04-17T12:01:09.086996+00:00,4.71,,50,True,8,-0.00186962003286,0.0010526315789473,4.74375,4.735,1/1,5.4009,5.242,5.084,5.131,5.479,5.711,4.258,17.714,900,6.443370549352884,11.609176248403056,2.925438352867121,0.9698588325066768,18.0,-0.0055489315424746,0.0055154050969949,0.0216425120772947,-0.0080132360047784,-0.0132104950760086,0.0994893134102515,0.0332891999243427,7,3,2026-05-08T23:42:39.282618+00:00,True,True,True,True,True,True
Five-SeveN | Heat Treated (Minimal Wear),ok,,best_deal,2026-04-17T12:01:14.028631+00:00,9.21,,50,True,8,0.0019855357829283,0.0,9.44875,9.4675,1/1,11.4859,10.597,10.435,10.508,10.678,11.043,8.496,38.879,371,1.4800755709174005,5.29344674775158,1.4104249558153823,0.9847126545248656,7.42,0.0063875280547674,-0.0024190105772422,-0.0086726998491705,-0.0024105404348109,-0.0161371364689211,0.0524914416127804,0.0,7,3,2026-05-08T23:22:42.337228+00:00,True,True,True,True,True,True
Five-SeveN | Heat Treated (Well-Worn),ok,,best_deal,2026-04-17T12:01:19.782780+00:00,4.46,,50,True,8,0.0002554139006451,-0.0033039647577091,4.5375,4.53875,1/1,5.0431,4.982,4.892,4.935,5.035,5.166,3.937,11.39,485,1.982907338740071,5.433166108147767,1.7846166048660517,0.9819349658771578,9.7,0.0029969234056887,0.002418867163878,0.0219893136046034,0.0017107357157261,-0.0004360543750273,0.0488638648702996,0.0215161874120249,7,3,2026-05-08T23:29:59.057583+00:00,True,True,True,True,True,True
Five-SeveN | Hybrid (Factory New),ok,,best_deal,2026-04-17T12:02:13.575846+00:00,6.64,,50,True,8,0.0551107936693664,0.0512519293431658,6.505,6.88375,1/1,6.9054,6.872,6.753,6.834,6.872,6.889,5.678,13.392,440,0.5502939728328591,1.969473165928116,1.7232890201870965,0.9826833527357391,8.8,0.0577024249813453,0.0,-0.0049232551404575,0.0005838117404562,-0.0063316258215886,0.0365250291036087,0.0068393480791617,7,3,2026-05-08T21:42:08.094236+00:00,True,True,True,True,True,True
Five-SeveN | Monkey Business (Field-Tested),ok,,best_deal,2026-04-17T12:05:33.543172+00:00,12.9,,50,True,8,0.0704896614787487,0.0573068978322424,16.9175,18.23375,1/1,14.6552,14.685,14.2878,14.533,14.8212,14.982,11.908,16.511,440,1.9665374747529871,4.736885201157259,2.710300780610293,0.9729519918283964,8.8,0.0632111751864956,-0.0010252904989747,-0.0028655250051169,-0.0002462643761624,-0.0026450200575146,0.0657543619568936,0.0283270612384536,7,3,2026-05-08T21:32:46.677786+00:00,True,True,True,True,True,True
Five-SeveN | Scumbria (Factory New),ok,,best_deal,2026-04-17T12:51:03.665482+00:00,14.63,,26,False,8,0.1669162791125297,0.1550661761114819,17.44875,20.915,1/1->1/1,13.0408,13.19,12.306,12.9245,13.364,13.3895,11.699,13.602,56,3.370192012759958,8.308539353413906,6.778725231580888,0.9329795299469296,2.1538461538461537,0.1091058368849788,-0.0290754166978099,-0.0255063765941485,-0.0048657897512595,-0.0105852587228161,0.030100076982294,0.0,7,3,2026-05-08T21:06:06.591018+00:00,True,True,True,True,True,True
Five-SeveN | Urban Hazard (Factory New),ok,,best_deal,2026-04-17T12:53:36.268117+00:00,5.76,,50,True,8,0.0393994598217772,0.0408333333333333,5.80375,6.04125,1/1,5.6254,5.615,5.428,5.564,5.68,5.743,5.012,6.906,281,2.0620755857361197,5.599601806093796,3.3242080563160004,0.9666963490650043,5.62,0.0225745390474111,-0.0348250043531255,-0.0037742631200574,-0.002675085032975,-0.0112237360245865,0.0497925311203319,0.0,7,3,2026-05-08T21:57:40.761501+00:00,True,True,True,True,True,True
G3SG1 | Stinger (Field-Tested),ok,,best_deal,2026-04-17T16:15:32.440771+00:00,3.93,,42,False,8,0.0459153953276439,0.048802692324287,4.6225000000000005,4.845,1/1->1/1,4.6689,4.679,4.264,4.5,4.832,4.9873,3.556,5.25,204,7.110882649017968,15.491871747092464,8.888603311272464,0.9113058345800384,4.857142857142857,-0.0276169214509711,-0.0019263698630135,-0.0473953013278855,0.0083285963728715,0.0060854977456015,0.0915719493888054,0.0418185717349346,7,3,2026-05-08T21:52:41.704779+00:00,True,True,True,True,True,True
Galil AR | Black Sand (Factory New),ok,,best_deal,2026-04-17T16:22:22.911173+00:00,22.76,,50,True,8,0.1865558890703098,0.182921654914605,26.32875,32.3325,1/1,25.8356,25.878,24.961,25.39,26.329,26.849,21.893,27.618,81,3.634519809874747,7.3077459010048225,3.549365991113044,0.964564494937785,1.62,0.1594282549855742,-0.0117702820127972,-0.0097560010290306,-0.0091993027725766,-0.0018463803816451,0.1039968025579536,0.0308952837729816,7,3,2026-05-08T21:03:46.790870+00:00,True,True,True,True,True,True
Galil AR | Chromatic Aberration (Well-Worn),ok,,best_deal,2026-04-17T17:15:26.637945+00:00,3.6,,50,True,8,-0.0126890709939746,-0.012700264241674,3.5975,3.5525,1/1,4.288,4.2875,3.988,4.111,4.4688,4.6007,3.216,4.935,348,8.344216417910449,14.28871268656716,6.984608208955216,0.9301457725947524,6.96,-0.0645168917287733,0.0144320297951583,0.034417279848089,-0.0013465463162706,0.0059544435537837,0.0626434144102798,0.041303350160624,7,3,2026-05-09T00:20:25.945076+00:00,True,True,True,True,True,True
Galil AR | Connexion (Factory New),ok,,best_deal,2026-04-17T17:16:22.030283+00:00,5.91,,50,True,8,0.0134372275146083,0.0084961828534469,5.96,6.04375,1/1,5.88,5.933,5.734,5.8587,5.938,5.939,1.148,7.925,342,1.3486394557823116,3.4863945578231306,3.384353741496596,0.9664587898196528,6.84,-0.0025199886466688,-0.0288817783765578,-0.0492168178070899,-0.0034309936963042,-0.0209069917869177,0.0635567501950924,0.0,7,3,2026-05-08T22:43:49.986636+00:00,True,True,True,True,True,True
Galil AR | Control (Factory New),ok,,best_deal,2026-04-17T17:16:52.357504+00:00,7.6,,50,True,8,0.0198194517013643,0.0185054133204727,7.52,7.6725,1/1,6.734,6.736,6.5315,6.664,6.779,6.828,5.739,10.193,516,1.7077517077517108,4.403029403029403,3.036828036828029,0.9696407363420428,10.32,0.010528099870129,-0.0050347993484377,0.018030303030303,0.0017537166524381,-0.0093554528813184,0.0797737758595028,0.0229200773924691,7,3,2026-05-08T22:26:54.018074+00:00,True,True,True,True,True,True
Galil AR | Eco (Field-Tested),ok,,best_deal,2026-04-17T17:20:00.744476+00:00,12.91,,50,True,8,0.0015270758289792,0.0011511895625479,13.01625,13.03625,1/1,15.2201,14.925,14.653,14.7305,15.383,15.9362,12.327,25.05,332,4.287094040118001,8.430956432612131,1.787110465765667,0.9817755443886096,6.64,0.0013178383428363,0.0310140237324703,0.0423994546693935,4.691967006415736e-05,-0.0035652051708848,0.0970442061208474,0.0406748626732933,7,3,2026-05-08T23:24:22.914178+00:00,True,True,True,True,True,True
Galil AR | Eco (Well-Worn),ok,,best_deal,2026-04-17T17:20:16.068962+00:00,12.42,,40,False,8,-0.0167653562561344,-0.0170797859321147,12.53125,12.325,1/1->1/1,13.9815,13.9485,13.4513,13.604,14.432,14.5207,12.699,14.924,90,5.922111361441914,7.6486786110217055,3.5561277402281544,0.964354590099294,2.25,-0.0420889664388384,0.015236452493891,0.0234007099905817,0.0029401729230554,,0.0406342913776015,0.0228656378309499,7,3,2026-05-09T00:31:08.703163+00:00,True,True,True,True,True,True
Galil AR | Firefight (Factory New),ok,,best_deal,2026-04-17T17:20:32.326617+00:00,30.12,,50,True,8,0.0328213473601158,0.0309687499017638,32.37125,33.53875,1/1,27.4821,27.743,26.345,27.4492,27.898,28.0268,22.952,30.915,52,1.633062975536799,6.1196196797188085,5.086947504011701,0.9496089103557654,1.04,-0.0118555243314832,0.0105481772968245,-0.0224172570582636,-0.0018385896977504,-0.0072799152304158,0.0358211645934738,0.0104380746349376,7,3,2026-05-08T22:03:54.130099+00:00,True,True,True,True,True,True
Galil AR | Kami (Factory New),ok,,best_deal,2026-04-17T17:23:57.744810+00:00,17.66,,30,False,8,0.0090187219591239,-0.0065411155836687,18.3275,18.50625,1/1->1/1,16.5804,16.641,15.909,16.144,16.929,16.9895,15.29,18.547,74,4.734505802031315,6.516730597573031,4.414851270174408,0.9560122588786732,2.466666666666667,-0.0243315490510378,-0.0539809479007408,-0.0206963720477233,0.000199936785583,0.0158525004293956,0.1542143212332173,0.0971531576330184,7,3,2026-05-08T22:59:01.808347+00:00,True,True,True,True,True,True
