item,status,error,sort_by,collected_at_utc,base_price,currency,n_listings,cap_hit,discount_sample_n,avg_discount,median_discount,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_band_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_discount_risk_score,steam_daily_ret_3d,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,trade_days,steam_trade_currency,risk_collected_at_utc
AK-47 | Aquamarine Revenge (Minimal Wear),ok,,best_deal,2026-04-17T00:32:58.323907+00:00,73.6,,50,True,8,-0.0014349808811427,0.0004162619675314,72.48875,72.3825,1/1,87.6595,86.245,82.0838,83.2715,90.1,92.1274,79.843,111.96,63,7.789800306869184,11.45751458769443,4.747004032649067,0.9517514058786016,1.26,-0.0418228524246853,0.0511872210147468,0.009686235556229,-0.0022151089306204,,0.1032476086195302,0.0676367436095533,7,3,2026-04-27T02:26:55.617767+00:00
UMP-45 | Primal Saber (Field-Tested),ok,,best_deal,2026-04-18T22:21:47.624739+00:00,12.58,,50,True,8,0.1202647151882791,0.1103238627988225,14.3075,16.263749999999998,1/1,14.6457,14.74,13.8055,14.013,15.38,15.74,9.829,16.709,212,9.333797633435076,13.208655100131777,6.380712427538458,0.9366010854816825,4.24,0.07084421665256904,0.048936017768861584,0.008195027890641082,-0.011808770896574188,-0.0256575359965433,0.13080601092896169,0.04665300546448086,7,3,2026-04-27T03:33:15.492975+00:00
UMP-45 | Scaffold (Factory New),ok,,best_deal,2026-04-18T22:22:43.310822+00:00,15.65,,50,True,8,-0.0004332560423009,0.0,17.91,17.9,1/1,16.7255,16.652,15.0105,15.8805,17.5315,18.7915,14.914,18.868,12,9.87115482347315,22.606200113598987,9.814355325700282,0.9014232524621667,0.24,-0.09670837559605902,0.008047081431659775,0.017888545267115585,-0.02538734446678635,,0.1917371619206483,0.09049207673060895,7,3,2026-04-27T03:33:26.437965+00:00
UMP-45 | Wild Child (Battle-Scarred),ok,,best_deal,2026-04-18T22:23:47.085849+00:00,3.5,,50,True,8,0.0267173361192554,0.0217817680725692,3.37625,3.46875,1/1,3.98,3.99,3.6698,3.8,4.175,4.346,3.145,4.478,940,9.42211055276382,16.989949748743722,8.045226130653273,0.9197493734335839,18.8,-0.027801621382046705,-0.03289642765355949,-0.022343465835282017,-0.007143553454327426,-0.029900725688875696,0.11373903800159446,0.0,7,3,2026-04-27T03:33:35.656071+00:00
UMP-45 | Wild Child (Minimal Wear),ok,,best_deal,2026-04-18T22:23:54.422871+00:00,6.7,,50,True,8,-0.0179889193501702,-0.0164917541229385,6.79125,6.671250000000001,1/1,8.0564,7.931,7.807,7.863,8.277,8.386,6.91,8.674,969,5.138771659798406,7.1868328285586465,1.539148999553146,0.9843651494136931,19.38,-0.007196325752293512,-0.005433409148344559,-0.07093956562795078,-0.01062749554427814,-0.03514784947658722,0.0952864947274805,0.0010163892770931274,7,3,2026-04-27T03:33:45.030808+00:00
USP-S | Black Lotus (Minimal Wear),ok,,best_deal,2026-04-18T22:24:55.329956+00:00,3.08,,50,True,8,0.0003845401430184,0.0,3.1925,3.19375,1/1,3.7062,3.695,3.444,3.544,3.855,4.0326,2.991,4.232,529,8.391344233986292,15.88149587178243,6.772435378554851,0.9320703653585927,10.58,-0.046065642454701766,0.04146967445630145,-0.011284944857655854,0.00147700664090438,-0.009043473820304015,0.17769130998702984,0.11232166018158232,7,3,2026-04-27T03:33:55.427870+00:00
USP-S | Blueprint (Field-Tested),ok,,best_deal,2026-04-18T22:25:35.914051+00:00,8.99,,50,True,8,0.0007870591514565,0.0,9.48875,9.49625,1/1,9.8634,9.944,9.1575,9.474,10.256,10.391,8.542,11.516,206,7.928300586004826,12.505829632783822,7.973923799095648,0.9209070796460177,4.12,-0.06476677961998337,0.12355380921196235,0.019409784115666406,0.0061374748719949445,-0.025484563108458924,0.25082572372255674,0.10996697105109769,7,3,2026-04-27T03:34:02.998191+00:00
USP-S | Cortex (Battle-Scarred),ok,,best_deal,2026-04-18T22:26:40.363866+00:00,3.72,,50,True,8,0.0107655728335412,0.0107384291624025,3.68375,3.72375,1/1,4.1748,4.154,3.931,4.038,4.278,4.48,2.594,4.721,649,5.748778384593257,13.150330554757122,5.341573249017913,0.9463168030813673,12.98,-0.019740016228444682,-0.028447444551590984,-0.04863078375826235,-0.011076397572987309,-0.03312823475658466,0.10967741935483874,0.008684863523573236,7,3,2026-04-27T03:34:14.389039+00:00
USP-S | Cortex (Minimal Wear),ok,,best_deal,2026-04-18T22:26:47.138789+00:00,7.88,,50,True,8,0.018061864142008,0.0183609336093361,8.02,8.1675,1/1,9.3963,9.316,9.063,9.199,9.594,9.787,8.473,11.297,581,4.203782339857173,7.705160541915437,2.6925491948958644,0.9728424216401889,11.62,0.013157559291211669,0.09012805078253239,0.07159763313609457,0.007378169612966715,0.011055113650871862,0.08267657246122175,0.08267657246122175,7,3,2026-04-27T03:34:23.879201+00:00
USP-S | Cyrex (Minimal Wear),ok,,best_deal,2026-04-18T22:27:00.647369+00:00,4.19,,50,True,8,0.00625,0.0071428571428572,4.17375,4.2,1/1,5.1447,5.111,4.869,4.995,5.282,5.423,4.385,7.064,600,5.57855657278364,10.768363558613723,4.703870002138123,0.9526511445900998,12.0,-0.018509832975244493,0.019613640843682,0.022637406089363266,0.0012983980498587225,0.01519264068769477,0.08757854035766077,0.0633156114064765,7,3,2026-04-27T03:34:35.711633+00:00
USP-S | Desert Tactical (Factory New),ok,,best_deal,2026-04-18T22:27:16.224256+00:00,11.01,,50,True,8,0.1619977114575393,0.1611258361924038,12.89,15.38875,1/1,11.0696,10.965,9.796,10.418,11.535,12.51,9.196,13.179,141,10.090698850906996,24.51759774517598,10.560453855604543,0.8933880528955768,2.82,0.06803444015972804,0.042959770114942675,-0.16678145087235996,-0.015036581918341516,-0.053692751204824196,0.3624006979841116,0.10593745694999321,7,3,2026-04-27T03:34:46.856778+00:00
USP-S | Jawbreaker (Minimal Wear),ok,,best_deal,2026-04-19T07:50:37.260863+00:00,7.63,,50,True,8,-0.0477355617817215,-0.0472066461185882,8.0125,7.6475,1/2,9.371,9.277,9.153,9.187,9.48,9.752,8.846,10.615,1358,3.1266673780813257,6.392060612528014,1.3232312453313282,0.9866336100032339,27.16,-0.0319752212256333,-0.004571677370197036,-0.020982764158013034,-0.004939112707588559,-0.01874705922244302,0.06938217605248762,0.0,7,3,2026-04-27T03:34:57.127478+00:00
USP-S | Lead Conduit (Factory New),ok,,best_deal,2026-04-19T07:51:03.519588+00:00,33.23,,50,True,8,0.0240857476408847,0.0117096935678123,38.4825,39.4225,2/2,35.9325,35.1225,32.9688,34.319,37.332,40.8564,25.469,50.006,42,8.385166631879214,21.951158422041324,5.9937382592360695,0.938680333119795,0.84,-0.030555278491285275,-0.026110723424052185,-0.1590127300574986,-0.024465514512137077,-0.058524868313738154,0.2137099181943035,0.0,7,3,2026-04-27T03:35:07.578824+00:00
USP-S | Printstream (Battle-Scarred),ok,,best_deal,2026-04-19T07:55:00.148372+00:00,34.98,,50,True,8,-0.0136838394042839,-0.0149284823571854,35.7725,35.29,2/2,39.4556,39.338,38.364,38.72,40.081,40.9376,34.11,42.139,305,3.449446973306715,6.522774967305037,2.468597613520017,0.9752402257359295,6.1,-0.021344648565102566,-0.009503129390726728,-0.04622158811374588,-0.002994605457194353,-0.01559292105876664,0.06432311144353028,0.0,7,3,2026-04-27T03:35:17.058612+00:00
USP-S | Printstream (Field-Tested),ok,,best_deal,2026-04-19T07:55:04.892710+00:00,38.93,,50,True,8,0.0080978811703721,0.0075432839952503,48.91,49.305,2/2,46.1634,46.195,44.229,45.207,47.065,47.893,24.163,59.716,801,4.024833526126752,7.937023702760198,4.2587850981513515,0.9574412815239745,16.02,-0.009870778696170032,0.026880672341715872,0.02721442191020973,0.001771258202933176,-0.005457510502054674,0.08188491393857572,0.04419085386432667,7,3,2026-04-27T03:35:25.790779+00:00
USP-S | Purple DDPAT (Field-Tested),ok,,best_deal,2026-04-19T07:55:23.948324+00:00,16.45,,21,False,8,-0.0454440256642642,-0.0195220641616494,16.93625,16.19375,1/2->2/2,18.1188,18.503,15.734,18.1025,19.1815,19.2272,14.29,19.29,19,5.955140517032036,19.279422478309822,15.282469037684615,0.8503485921201968,0.9047619047619048,-0.1926719021092295,0.017023959646910614,0.040761936823205946,-0.0055362255999980335,,0.14280708374888815,0.09232054772365843,7,3,2026-04-27T03:35:32.673573+00:00
USP-S | Purple DDPAT (Minimal Wear),ok,,best_deal,2026-04-19T07:55:29.099211+00:00,24.92,,36,False,8,-0.0172763253809594,-0.0182322801719508,25.1575,24.72375,1/2->2/2,28.7766,28.281,27.774,28.172,29.3072,30.1408,27.317,30.674,20,3.9448718750651612,8.224738155306735,1.7618481683034057,0.9820727697040417,0.5555555555555556,-0.0310570965392152,0.057669124946815975,-0.02353557341364021,0.006418253503519956,,0.09486934513333675,0.06129632423191035,7,3,2026-04-27T03:35:43.290854+00:00
USP-S | Royal Blue (Field-Tested),ok,,best_deal,2026-04-19T07:56:04.968198+00:00,10.54,,50,True,8,-0.0342159227278688,-0.0194600770185844,10.9075,10.5475,1/2,12.2797,12.347,11.319,11.632,12.748,13.2268,11.017,13.807,73,9.088169906430936,15.536210168000848,8.371540021336015,0.9167409087227668,1.46,-0.11011262079916137,-0.07233135373838895,0.017028380634390494,0.007388830122816278,,0.12959619172685494,0.05162508207485223,7,3,2026-04-27T03:35:52.882618+00:00
USP-S | Royal Guard (Minimal Wear),ok,,best_deal,2026-04-19T07:56:21.261807+00:00,4.27,,50,True,8,0.054579911829387,0.0535331905781584,4.635,4.905,2/2,4.8839,4.907,4.55,4.709,5.025,5.205,4.336,5.608,1311,6.470238948381432,13.411413010094398,7.3097319764941995,0.927246790299572,26.22,0.010180354481791325,0.0858113848768054,-0.02869086072582172,-0.007932019942563802,-0.032166434028139346,0.20089984350547732,0.10406885758998435,7,3,2026-04-27T03:35:59.774511+00:00
USP-S | The Traitor (Battle-Scarred),ok,,best_deal,2026-04-19T08:48:42.109271+00:00,31.49,,50,True,8,-0.0459195360974676,-0.0477828647972251,35.27875,33.74125,2/2,38.3274,38.4755,36.944,38.024,39.392,39.921,3.97,46.624,114,3.5692481097074213,7.767289197806261,3.995835877205326,0.9601954490519943,2.28,-0.07556041799528727,-0.010456125784857995,0.02584862015170275,-0.0007844458231834407,,0.07955111565589044,0.025197304596345095,7,3,2026-04-27T03:36:10.013996+00:00
USP-S | The Traitor (Minimal Wear),ok,,best_deal,2026-04-19T08:48:49.478342+00:00,66.79,,50,True,8,-0.0317632927159222,-0.0280944180628239,68.34625,66.2425,2/2,82.6559,81.979,78.1166,80.278,84.065,86.9272,70.002,110.611,65,4.5816451094235155,10.659372168229968,4.672866667715183,0.9528854950658097,1.3,-0.07125740267272218,-0.0030522346939408918,-0.04403785189318832,-0.002497618578336937,-0.016313126525145383,0.09564796184514486,0.006383982909804454,7,3,2026-04-27T03:36:19.297298+00:00
USP-S | Whiteout (Field-Tested),ok,,best_deal,2026-04-19T08:50:04.051109+00:00,76.08,,50,True,8,-0.0081475472701453,-0.0123943918102285,87.2825,86.58125,2/2,82.5907,83.009,77.0227,80.9167,83.77,87.4836,75.98,94.842,32,3.454747326272801,12.66595391490809,7.248152637040247,0.9278837234516739,0.64,-0.07633219667959382,0.19142130040342176,0.08588392214261287,0.012675216947094852,0.02200542919062065,0.166715582368607,0.166715582368607,7,3,2026-04-27T03:36:26.529234+00:00
XM1014 | Entombed (Factory New),ok,,best_deal,2026-04-19T08:58:19.552302+00:00,8.67,,50,True,8,-0.0106504964392104,-0.000542888165038,9.12125,9.0325,2/2,11.359,11.371,11.113,11.264,11.418,11.438,9.829,23.785,705,1.3557531472840911,2.8611673562813724,2.271326701294136,0.9773107026646732,14.1,-0.009784224506288366,-0.029681169631847748,-0.03461268839817744,-0.00595231988583573,-0.0165432552835868,0.04184442225651269,0.0,7,3,2026-04-27T03:36:35.231878+00:00
XM1014 | Scumbria (Factory New),ok,,best_deal,2026-04-19T09:53:47.513366+00:00,4.89,,19,False,8,0.0324643545125404,0.0201251562360503,5.5925,5.7775,2/2->1/2,5.4578,5.47,5.1042,5.255,5.793,5.793,5.103,5.888,25,9.857451720473456,12.620469786360816,6.7023342738832525,0.933126142595978,1.3157894736842106,-0.027265006715624953,-0.003279883381924198,-0.05248570933656682,0.010808346868460026,0.02873495520491698,0.19360146252285196,0.1345521023765996,7,3,2026-04-27T03:36:42.255470+00:00
XM1014 | XOXO (Factory New),ok,,best_deal,2026-04-19T09:57:09.904218+00:00,29.18,,45,False,8,-0.0456257905401639,-0.0449426389995012,31.33375,29.9675,1/2->2/2,34.9554,34.178,31.7358,32.255,34.332,39.6468,30.178,58.852,34,5.941857338208112,22.631696390257293,6.986617232244507,0.9285446778629529,0.7555555555555555,-0.11060367131230701,-0.042449464922710956,-0.11464145342605048,0.0040287789454726,,0.4505308580653171,0.0,7,3,2026-04-27T03:36:51.395306+00:00
