item,risk_pass,high_cv_pass,monitor_pass,pred_cv,pred_range_over_mean,cv_n_listings,cv_source,risk_rule_trend,risk_rule_price,risk_rule_liquidity,risk_rule_tail,risk_rule_listings,base_price,n_listings,avg_discount,median_discount,steam_sales_7d_n,steam_sales_7d_iqr_risk%,steam_sales_7d_downside_risk%,steam_sales_7d_tail_ratio,steam_turnover_proxy,steam_daily_ret_7d,steam_daily_slope_7d,steam_daily_ema_gap_3_14,steam_daily_range_14d_pct,steam_daily_downside_14d_pct,steam_discount_risk_score,risk_collected_at_utc,status,error,sort_by,collected_at_utc,currency,cap_hit,discount_sample_n,avg_ask,avg_predicted,key_trace,steam_sales_7d_mean,steam_sales_7d_median,steam_sales_7d_p10,steam_sales_7d_p25,steam_sales_7d_p75,steam_sales_7d_p90,steam_sales_7d_min,steam_sales_7d_max,steam_sales_7d_band_risk%,steam_daily_ret_3d,trade_days,steam_trade_currency,model_ready,has_summary,summary_ready,has_fit,fit_ready,monitor_pass_before_model_ready
MP7 | Fade (Minimal Wear),True,True,True,0.1179,0.42322377325710586,324.0,summary,True,True,True,True,True,8.85,50,-0.0407616557110968,-0.0399108397584413,539,3.520143309801512,2.8026311987749186,0.9716843436800624,10.78,0.1050968610794571,0.0033321294891473,0.0155071682307179,0.0951019451605343,0.0951019451605343,-0.0473650618898243,2026-05-02T03:02:35.779185+00:00,ok,,best_deal,2026-04-18T05:29:34.640453+00:00,,True,8,9.75125,9.3725,1/1,10.3831,10.277,9.986,10.139,10.5045,11.003,8.684,13.675,9.794762643141253,0.0383510974838177,7,3,True,True,True,True,True,True
Glock-18 | Ramese's Reach (Minimal Wear),True,True,True,0.1217,1.0452278204337837,105.0,summary,True,True,True,True,True,27.79,50,-0.0391505215701972,-0.0399717064518098,51,8.51939783270817,6.44411684705045,0.9356429002615868,1.02,0.0605201189432613,0.0019177470524378,0.0055424718756595,0.1271312803889789,0.1117666126418152,-0.0974846626517692,2026-05-02T02:59:20.831510+00:00,ok,,best_deal,2026-04-17T19:17:40.505778+00:00,,True,8,29.5925,28.48,1/1,29.7791,29.818,27.899,28.431,30.968,31.783,24.465,33.686,13.042704447078656,0.0952533106117088,7,3,True,True,True,True,True,True
AWP | Neo-Noir (Factory New),True,True,True,0.1111,0.5124580607037691,203.0,summary,True,True,True,True,True,61.54,50,-0.0374337150489852,-0.0399835921377583,142,6.638045868594801,8.647982575293804,0.9130107299540146,2.84,0.0213825935362748,0.0078726384341268,0.012418196190219,0.1030007418154126,0.0764201169836342,-0.1122269163145726,2026-05-02T02:54:04.835689+00:00,ok,,best_deal,2026-04-17T04:49:24.299432+00:00,,True,8,62.58375,60.3275,1/1,76.1218,75.676,69.093,72.757,77.81,79.4885,57.251,131.532,13.65640329051599,0.0209307936678151,7,3,True,True,True,True,True,True
AWP | Worm God (Factory New),True,True,True,0.1204,0.7261557625343261,382.0,summary,True,True,True,True,True,6.7,50,-0.0399257217086946,-0.0401498266468548,505,3.972030286730927,2.772146137614294,0.9720172629820408,10.1,0.0032289765548223,-0.0019902697031523,-0.0260256231457904,0.1094318499860061,0.0032185838231177,-0.0467407235091043,2026-05-02T03:00:37.959081+00:00,ok,,best_deal,2026-04-17T04:58:38.504162+00:00,,True,8,7.50625,7.2275,1/1,7.2507,7.183,6.982,7.105,7.393,7.472,6.11,12.871,6.757968196174165,0.002384626174779,7,3,True,True,True,True,True,True
USP-S | Monster Mashup (Field-Tested),True,True,True,0.1332,1.0181487639262239,61.0,summary,True,True,True,True,True,24.59,50,-0.0403259292870576,-0.0423098628037912,106,2.68809745133676,4.113656228755358,0.958622614520462,2.12,0.048151513033755,0.0085678768507608,0.0200275637776057,0.0612748366448859,0.0612748366448859,-0.0715793996942423,2026-05-02T03:01:55.030613+00:00,ok,,best_deal,2026-04-19T07:51:27.259039+00:00,,True,8,25.355,24.37125,1/2,28.8308,28.663,27.477,28.158,28.933,30.4605,27.171,33.869,10.348308059436434,0.044538078490093,7,3,True,True,True,True,True,True
XM1014 | XOXO (Battle-Scarred),True,True,True,0.0769,0.32891812605564924,58.0,summary,True,True,True,True,True,3.37,50,-0.0342620946847075,-0.0424841116330478,148,6.459589715121996,6.376321566450505,0.9366904672428912,2.96,0.019115734720416,0.0006061470791577,-0.0162976506981036,0.1669005997192802,0.0187571774913869,-0.0860714066307023,2026-05-02T02:46:23.373220+00:00,ok,,best_deal,2026-04-19T09:57:04.625756+00:00,,True,8,3.3975,3.285,2/2,3.9631,3.9915,3.7388,3.858,4.114,4.213,2.643,4.268,11.965380636370524,0.0024302890764902,7,3,True,True,True,True,True,True
MP7 | Nemesis (Minimal Wear),True,True,True,0.1516,0.5599754878654367,120.0,summary,True,True,True,True,True,8.55,50,-0.0365771833908213,-0.043327998421612,84,6.635973964121278,5.437900195798273,0.9455403042026604,1.68,0.0737593117196515,0.0155115755402998,0.0231640363944847,0.109439124487004,0.109439124487004,-0.0823934894682282,2026-05-02T02:51:58.155368+00:00,ok,,best_deal,2026-04-18T06:18:10.741248+00:00,,True,8,10.0275,9.66375,1/1,9.4485,9.4345,8.9207,9.131,9.758,10.069,8.514,10.648,12.15325183891624,0.1156655401722446,7,3,True,True,True,True,True,True
USP-S | Jawbreaker (Minimal Wear),True,True,True,0.0902,0.4281095449259435,273.0,summary,True,True,True,True,True,7.63,50,-0.0477355617817215,-0.0472066461185882,1230,2.4858302237790992,1.211910227260362,0.9878224748578924,24.6,-0.0087690808704123,-0.0014523409239791,-0.0078898797914407,0.0480559196155525,0.0101572739187418,-0.0316898647480881,2026-05-02T03:17:28.469258+00:00,ok,,best_deal,2026-04-19T07:50:37.260863+00:00,,True,8,8.0125,7.6475,1/2,9.1921,9.148,9.0366,9.063,9.2915,9.485,6.756,9.742,4.878101848326274,-0.0043497172683775,7,3,True,True,True,True,True,True
USP-S | The Traitor (Battle-Scarred),True,True,True,0.085,0.45548727680088924,59.0,summary,True,True,True,True,True,31.49,50,-0.0459195360974676,-0.0477828647972251,142,5.936764709845915,6.654502232991133,0.9345370664969774,2.84,0.0051070926051381,0.0026868653158581,0.0036941004499273,0.0975009073469175,0.0595738061906982,-0.1007779339400283,2026-05-02T03:13:18.233553+00:00,ok,,best_deal,2026-04-19T08:48:42.109271+00:00,,True,8,35.27875,33.74125,2/2,37.1027,37.716,35.247,36.1893,38.392,38.9609,3.953,45.994,10.00978365455884,0.0047405709522816,7,3,True,True,True,True,True,True
UMP-45 | Neo-Noir (Field-Tested),True,True,True,0.1578,0.4064481625792652,123.0,summary,True,True,True,True,True,5.67,50,-0.0485464101096521,-0.0520179790608933,235,2.8972157014233413,4.6801176715300326,0.9533195020746889,4.7,0.0194957490472003,0.0027276579849825,0.0033702869781124,0.0640546369518332,0.0640546369518332,-0.0802300897115026,2026-05-02T03:18:13.899638+00:00,ok,,best_deal,2026-04-18T22:20:48.584920+00:00,,True,8,5.83125,5.56125,1/1,6.7306,6.748,6.433,6.65,6.845,7.04,4.931,8.304,9.018512465456276,0.0431978401079946,7,3,True,True,True,True,True,True
AWP | Sun in Leo (Field-Tested),True,True,True,0.0938,1.1639540059674127,167.0,summary,True,True,True,True,True,22.62,50,-0.0404417938828749,-0.0523114839199846,96,5.2808262913603015,5.126979563030472,0.9486709783543312,1.92,0.0280534529483227,0.011184770290073,,0.0770461404210449,0.0716649092826237,-0.0824039324842112,2026-05-02T03:02:11.743357+00:00,ok,,best_deal,2026-04-17T04:56:14.134014+00:00,,True,8,23.43,22.52125,1/1,26.7799,26.749,25.376,26.0408,27.455,27.861,23.294,39.314,9.279347570379274,0.0387506137402273,7,3,True,True,True,True,True,True
FAMAS | Eye of Athena (Minimal Wear),True,True,True,0.1352,0.35208417644678264,74.0,summary,True,True,True,True,True,11.59,50,-0.0485030786622844,-0.0540655458066763,73,6.922001058844907,5.855254320324302,0.9415983606557377,1.46,0.0668510470169894,0.0100375353237733,-0.0042826379913585,0.1859862232427228,0.1151025849937042,-0.0992369197234598,2026-05-02T03:17:57.148608+00:00,ok,,best_deal,2026-04-17T10:05:14.106993+00:00,,True,8,12.8575,12.27,1/1,12.6553,12.688,11.947,12.135,13.011,13.4434,10.569,14.123,11.824294959424124,0.0608155889054764,7,3,True,True,True,True,True,True
AK-47 | Cartel (Battle-Scarred),True,True,True,0.1578,1.2173162663598447,60.0,summary,True,True,True,True,True,18.15,50,-0.0446506328370792,-0.0568993952721275,82,4.588629376405278,4.365316080086884,0.9562739390225218,1.64,0.0855489521426335,0.0054500596825333,0.008434188723098,0.1234932526533158,0.0835854583873599,-0.0798717151005514,2026-05-02T03:11:04.407432+00:00,ok,,best_deal,2026-04-17T00:36:57.912708+00:00,,True,8,18.91125,18.1075,1/1,19.6137,19.581,18.7248,19.1497,20.0497,20.485,17.002,21.574,8.97433936483173,0.0567368688150216,7,3,True,True,True,True,True,True
Galil AR | Chromatic Aberration (Battle-Scarred),True,True,True,0.222,1.3984461709211988,67.0,summary,True,True,True,True,True,3.49,50,-0.0497650942461953,-0.058027136355975,234,7.533364124753867,5.591073729246167,0.9434611602753196,4.68,0.0435200769415724,0.0129453161279304,0.0183069062489149,0.1184331797235021,0.1076036866359446,-0.0905888648244366,2026-05-02T03:21:28.714688+00:00,ok,,best_deal,2026-04-17T17:15:10.609915+00:00,,True,8,3.6125,3.44125,1/1,4.1137,4.068,3.838,3.9413,4.2512,4.3904,3.573,5.114,13.42830055667646,0.071340409775364,7,3,True,True,True,True,True,True
